,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,close,volume
2015-12-01,0.8711,0.073,0.889,0.038,78.2,816698.0
2015-12-02,0.8711,0.073,0.889,0.038,76.79,1072485.0
2015-12-03,0.8711,0.073,0.889,0.038,76.75,631471.0
2015-12-04,0.8711,0.073,0.889,0.038,76.31,1056196.0
2015-12-07,0.8711,0.073,0.889,0.038,73.85,1624469.0
2015-12-08,0.8711,0.073,0.889,0.038,74.94,1987595.0
2015-12-09,0.8711,0.073,0.889,0.038,77.02,1089590.0
2015-12-10,0.8711,0.073,0.889,0.038,79.09,1794412.0
2015-12-11,0.8711,0.073,0.889,0.038,76.56,1084728.0
2015-12-14,0.8711,0.073,0.889,0.038,75.61,1580942.0
2015-12-15,0.8711,0.073,0.889,0.038,76.51,1440634.0
2015-12-16,0.8711,0.073,0.889,0.038,72.36,1324808.0
2015-12-17,0.8711,0.073,0.889,0.038,68.75,2030922.0
2015-12-18,0.8711,0.073,0.889,0.038,66.16,1670526.0
2015-12-21,0.8711,0.073,0.889,0.038,62.2,2606823.0
2015-12-22,0.8711,0.073,0.889,0.038,63.35,1368438.0
2015-12-23,0.8711,0.073,0.889,0.038,67.46,1192367.0
2015-12-24,0.8711,0.073,0.889,0.038,67.92,486195.0
2015-12-28,0.8711,0.073,0.889,0.038,65.43,889841.0
2015-12-29,0.8711,0.073,0.889,0.038,66.44,815865.0
2015-12-30,0.8711,0.073,0.889,0.038,66.02,633386.0
2015-12-31,0.8711,0.073,0.889,0.038,66.9,770369.0
2016-01-04,0.8711,0.073,0.889,0.038,66.11,1199687.0
2016-01-05,0.8711,0.073,0.889,0.038,65.19,1006894.0
2016-01-06,0.8711,0.073,0.889,0.038,62.2,1324917.0
2016-01-07,0.8711,0.073,0.889,0.038,60.4,1080751.0
2016-01-08,0.8711,0.073,0.889,0.038,60.76,1259318.0
2016-01-11,0.8711,0.073,0.889,0.038,57.6,1944867.0
2016-01-12,0.8711,0.073,0.889,0.038,58.52,2440618.0
2016-01-13,0.8711,0.073,0.889,0.038,59.51,5736209.0
2016-01-14,0.8711,0.073,0.889,0.038,62.68,2322853.0
2016-01-15,0.8711,0.073,0.889,0.038,63.16,2016937.0
2016-01-19,0.8711,0.073,0.889,0.038,60.48,1662264.0
2016-01-20,0.8711,0.073,0.889,0.038,60.91,2868940.0
2016-01-21,0.8711,0.073,0.889,0.038,64.1,1918262.0
2016-01-22,0.8711,0.073,0.889,0.038,66.17,1869672.0
2016-01-25,0.8711,0.073,0.889,0.038,62.08,1283331.0
2016-01-26,0.8711,0.073,0.889,0.038,66.53,1354376.0
2016-01-27,0.8711,0.073,0.889,0.038,68.27,2477547.0
2016-01-28,0.8711,0.073,0.889,0.038,72.79,2382305.0
2016-01-29,0.8711,0.073,0.889,0.038,75.55,2600698.0
2016-02-01,0.8711,0.073,0.889,0.038,72.6,1880889.0
2016-02-02,0.8711,0.073,0.889,0.038,71.25,970948.0
2016-02-03,0.8711,0.073,0.889,0.038,74.88,1343037.0
2016-02-04,0.8711,0.073,0.889,0.038,72.0,2528971.0
2016-02-05,0.8711,0.073,0.889,0.038,67.31,2424281.0
2016-02-08,0.8711,0.073,0.889,0.038,69.95,1904410.0
2016-02-09,0.8711,0.073,0.889,0.038,67.06,1698017.0
2016-02-10,0.8711,0.073,0.889,0.038,67.33,1533967.0
2016-02-11,0.8711,0.073,0.889,0.038,67.9,1795203.0
2016-02-12,0.8711,0.073,0.889,0.038,69.13,1641252.0
2016-02-16,0.8711,0.073,0.889,0.038,67.97,2106475.0
2016-02-17,0.8711,0.073,0.889,0.038,70.44,2530383.0
2016-02-18,0.8711,0.073,0.889,0.038,70.25,1884989.0
2016-02-19,0.8711,0.073,0.889,0.038,72.08,1434947.0
2016-02-22,0.8711,0.073,0.889,0.038,73.7,1367472.0
2016-02-23,0.8711,0.073,0.889,0.038,69.99,1211997.0
2016-02-24,0.8711,0.073,0.889,0.038,71.72,1043624.0
2016-02-25,0.8711,0.073,0.889,0.038,71.56,1200926.0
2016-02-26,0.8711,0.073,0.889,0.038,72.6,1197737.0
2016-02-29,0.8711,0.073,0.889,0.038,71.25,1371984.0
2016-03-01,0.8711,0.073,0.889,0.038,72.49,1673221.0
2016-03-02,0.8711,0.073,0.889,0.038,74.0,1374242.0
2016-03-03,0.8711,0.073,0.889,0.038,72.51,2734623.0
2016-03-04,0.8711,0.073,0.889,0.038,75.99,2124464.0
2016-03-07,0.8711,0.073,0.889,0.038,76.24,2468445.0
2016-03-08,0.8711,0.073,0.889,0.038,74.39,1518082.0
2016-03-09,0.8711,0.073,0.889,0.038,74.7,1216031.0
2016-03-10,0.8711,0.073,0.889,0.038,75.08,872548.0
2016-03-11,0.8711,0.073,0.889,0.038,78.43,1752069.0
2016-03-14,0.8711,0.073,0.889,0.038,76.01,835521.0
2016-03-15,0.8711,0.073,0.889,0.038,76.98,916814.0
2016-03-16,0.8711,0.073,0.889,0.038,77.11,1340866.0
2016-03-17,0.8711,0.073,0.889,0.038,77.49,1145072.0
2016-03-18,0.4258,0.133,0.845,0.022,77.62,1760634.0
2016-03-21,0.4258,0.133,0.845,0.022,78.05,829703.0
2016-03-22,0.4258,0.133,0.845,0.022,78.02,1073668.0
2016-03-23,0.4258,0.133,0.845,0.022,76.7,1013110.0
2016-03-24,0.4258,0.133,0.845,0.022,77.43,843574.0
2016-03-28,0.4258,0.133,0.845,0.022,76.46,699362.0
2016-03-29,0.4258,0.133,0.845,0.022,77.16,987947.0
2016-03-30,0.4258,0.133,0.845,0.022,79.03,1394216.0
2016-03-31,0.4258,0.133,0.845,0.022,77.18,1128650.0
2016-04-01,0.4258,0.133,0.845,0.022,76.77,1090618.0
2016-04-04,0.4258,0.133,0.845,0.022,74.51,945259.0
2016-04-05,0.4258,0.133,0.845,0.022,73.8,1216619.0
2016-04-06,0.4258,0.133,0.845,0.022,76.69,1064465.0
2016-04-07,0.4258,0.133,0.845,0.022,79.07,1277513.0
2016-04-08,0.4258,0.133,0.845,0.022,81.05,1362139.0
2016-04-11,0.4258,0.133,0.845,0.022,80.58,793336.0
2016-04-12,0.4258,0.133,0.845,0.022,82.05,1056887.0
2016-04-13,0.4258,0.133,0.845,0.022,81.4,774616.0
2016-04-14,0.4258,0.133,0.845,0.022,81.73,444631.0
2016-04-15,0.4258,0.133,0.845,0.022,80.11,778143.0
2016-04-18,0.4258,0.133,0.845,0.022,81.82,918360.0
2016-04-19,0.4258,0.133,0.845,0.022,82.3,1254055.0
2016-04-20,0.4258,0.133,0.845,0.022,83.45,847614.0
2016-04-21,0.4258,0.133,0.845,0.022,82.55,552684.0
2016-04-22,0.4258,0.133,0.845,0.022,83.68,810121.0
2016-04-25,0.4258,0.133,0.845,0.022,84.48,1032247.0
2016-04-26,0.4258,0.133,0.845,0.022,86.51,1139079.0
2016-04-27,0.4258,0.133,0.845,0.022,88.43,1320946.0
2016-04-28,0.4258,0.133,0.845,0.022,86.88,907614.0
2016-04-29,0.4258,0.133,0.845,0.022,86.58,978300.0
2016-05-02,0.4258,0.133,0.845,0.022,87.61,1277158.0
2016-05-03,0.4258,0.133,0.845,0.022,84.9,1883458.0
2016-05-04,0.4258,0.133,0.845,0.022,84.17,2147885.0
2016-05-05,0.4258,0.133,0.845,0.022,87.68,1796490.0
2016-05-06,0.4258,0.133,0.845,0.022,85.46,756834.0
2016-05-09,0.4258,0.133,0.845,0.022,85.73,1002415.0
2016-05-10,0.4258,0.133,0.845,0.022,87.41,903586.0
2016-05-11,0.4258,0.133,0.845,0.022,86.49,1036367.0
2016-05-12,0.4258,0.133,0.845,0.022,87.14,921744.0
2016-05-13,0.4258,0.133,0.845,0.022,85.49,778878.0
2016-05-16,0.4258,0.133,0.845,0.022,86.58,696958.0
2016-05-17,0.4258,0.133,0.845,0.022,86.94,797918.0
2016-05-18,0.4258,0.133,0.845,0.022,86.93,527333.0
2016-05-19,0.4258,0.133,0.845,0.022,86.93,871772.0
2016-05-20,0.4258,0.133,0.845,0.022,87.02,736668.0
2016-05-23,0.4258,0.133,0.845,0.022,86.84,569802.0
2016-05-24,0.4258,0.133,0.845,0.022,87.97,904445.0
2016-05-25,0.4258,0.133,0.845,0.022,89.74,1004810.0
2016-05-26,0.4258,0.133,0.845,0.022,91.91,1792629.0
2016-05-27,0.4258,0.133,0.845,0.022,92.86,2747312.0
2016-05-31,0.4258,0.133,0.845,0.022,90.95,978809.0
2016-06-01,0.4258,0.133,0.845,0.022,91.53,969752.0
2016-06-02,0.4258,0.133,0.845,0.022,92.42,1062480.0
2016-06-03,0.4258,0.133,0.845,0.022,90.11,1318842.0
2016-06-06,0.4258,0.133,0.845,0.022,90.87,1172125.0
2016-06-07,0.4258,0.133,0.845,0.022,94.59,1366733.0
2016-06-08,0.4258,0.133,0.845,0.022,93.13,970706.0
2016-06-09,0.4258,0.133,0.845,0.022,92.18,766027.0
2016-06-10,0.4258,0.133,0.845,0.022,89.34,800871.0
2016-06-13,0.4258,0.133,0.845,0.022,88.76,910477.0
2016-06-14,0.4258,0.133,0.845,0.022,89.86,947341.0
2016-06-15,0.4258,0.133,0.845,0.022,89.13,767314.0
2016-06-16,0.4258,0.133,0.845,0.022,87.25,1312847.0
2016-06-17,0.4258,0.133,0.845,0.022,87.51,1211492.0
2016-06-20,0.4258,0.133,0.845,0.022,89.01,822025.0
2016-06-21,0.4258,0.133,0.845,0.022,90.92,951198.0
2016-06-22,0.4258,0.133,0.845,0.022,90.79,577446.0
2016-06-23,0.4258,0.133,0.845,0.022,91.41,671675.0
2016-06-24,0.4258,0.133,0.845,0.022,87.28,1692851.0
2016-06-27,0.4258,0.133,0.845,0.022,83.77,1554793.0
2016-06-28,0.4258,0.133,0.845,0.022,88.61,1393958.0
2016-06-29,0.4258,0.133,0.845,0.022,90.79,1012981.0
2016-06-30,0.4258,0.133,0.845,0.022,91.21,931574.0
2016-07-01,0.4258,0.133,0.845,0.022,90.54,905282.0
2016-07-05,0.4258,0.133,0.845,0.022,89.53,990128.0
2016-07-06,0.4258,0.133,0.845,0.022,90.5,1620632.0
2016-07-07,0.4258,0.133,0.845,0.022,88.59,1087357.0
2016-07-08,0.4258,0.133,0.845,0.022,89.16,924160.0
2016-07-11,0.4258,0.133,0.845,0.022,89.7,626117.0
2016-07-12,0.4258,0.133,0.845,0.022,91.96,751814.0
2016-07-13,0.4258,0.133,0.845,0.022,91.04,4602942.0
2016-07-14,0.4258,0.133,0.845,0.022,92.23,1327486.0
2016-07-15,0.4258,0.133,0.845,0.022,90.93,1010296.0
2016-07-18,0.4258,0.133,0.845,0.022,90.57,696293.0
2016-07-19,0.4258,0.133,0.845,0.022,89.42,1051674.0
2016-07-20,0.4258,0.133,0.845,0.022,89.48,1469209.0
2016-07-21,0.4258,0.133,0.845,0.022,88.18,1374708.0
2016-07-22,0.4258,0.133,0.845,0.022,88.23,958813.0
2016-07-25,0.4258,0.133,0.845,0.022,85.35,1118500.0
2016-07-26,0.4258,0.133,0.845,0.022,85.89,951336.0
2016-07-27,0.4258,0.133,0.845,0.022,85.36,1121369.0
2016-07-28,0.4258,0.133,0.845,0.022,85.93,958782.0
2016-07-29,0.4258,0.133,0.845,0.022,87.79,1685035.0
2016-08-01,0.4258,0.133,0.845,0.022,85.95,1343091.0
2016-08-02,0.4258,0.133,0.845,0.022,85.85,1198019.0
2016-08-03,0.4258,0.133,0.845,0.022,87.34,1618716.0
2016-08-04,0.4258,0.133,0.845,0.022,88.91,1262340.0
2016-08-05,0.4258,0.133,0.845,0.022,92.95,1744731.0
2016-08-08,0.4258,0.133,0.845,0.022,93.7,1144157.0
2016-08-09,0.4258,0.133,0.845,0.022,94.28,1004485.0
2016-08-10,0.4258,0.133,0.845,0.022,93.29,642271.0
2016-08-11,0.4258,0.133,0.845,0.022,94.16,945115.0
2016-08-12,0.4258,0.133,0.845,0.022,94.58,603271.0
2016-08-15,0.4258,0.133,0.845,0.022,96.45,902975.0
2016-08-16,0.4258,0.133,0.845,0.022,95.01,1040112.0
2016-08-17,0.264,0.186,0.814,0.0,95.3,759863.0
2016-08-18,0.264,0.186,0.814,0.0,98.55,1238004.0
2016-08-19,0.264,0.186,0.814,0.0,98.59,606088.0
2016-08-22,0.264,0.186,0.814,0.0,96.49,1068460.0
2016-08-23,0.264,0.186,0.814,0.0,96.59,594433.0
2016-08-24,0.264,0.186,0.814,0.0,96.19,570078.0
2016-08-25,0.264,0.186,0.814,0.0,96.26,718971.0
2016-08-26,0.264,0.186,0.814,0.0,96.33,504026.0
2016-08-29,0.264,0.186,0.814,0.0,97.36,456670.0
2016-08-30,0.264,0.186,0.814,0.0,96.5,598924.0
2016-08-31,0.264,0.186,0.814,0.0,95.25,997495.0
2016-09-01,0.264,0.186,0.814,0.0,95.27,710707.0
2016-09-02,0.264,0.186,0.814,0.0,96.38,569751.0
2016-09-06,0.264,0.186,0.814,0.0,97.15,728646.0
2016-09-07,0.264,0.186,0.814,0.0,98.56,997923.0
2016-09-08,0.264,0.186,0.814,0.0,98.34,653693.0
2016-09-09,0.264,0.186,0.814,0.0,96.05,961763.0
2016-09-12,0.264,0.186,0.814,0.0,95.63,754175.0
2016-09-13,0.264,0.186,0.814,0.0,90.9,1627876.0
2016-09-14,0.264,0.186,0.814,0.0,88.56,1347432.0
2016-09-15,0.264,0.186,0.814,0.0,89.88,1148948.0
2016-09-16,0.264,0.186,0.814,0.0,89.69,1319977.0
2016-09-19,0.264,0.186,0.814,0.0,89.29,634781.0
2016-09-20,0.264,0.186,0.814,0.0,88.35,837643.0
2016-09-21,0.264,0.186,0.814,0.0,89.39,1389216.0
2016-09-22,0.264,0.186,0.814,0.0,91.0,1048538.0
2016-09-23,0.264,0.186,0.814,0.0,88.92,1246686.0
2016-09-26,0.264,0.186,0.814,0.0,90.31,1120545.0
2016-09-27,0.264,0.186,0.814,0.0,88.53,879217.0
2016-09-28,0.264,0.186,0.814,0.0,93.38,1244844.0
2016-09-29,0.264,0.186,0.814,0.0,95.53,1539977.0
2016-09-30,-0.6705,0.0,0.308,0.692,96.54,1292504.0
2016-10-03,-0.6705,0.0,0.308,0.692,92.53,2361705.0
2016-10-04,-0.6705,0.0,0.308,0.692,91.59,1777477.0
2016-10-05,-0.6705,0.0,0.308,0.692,94.7,1596103.0
2016-10-06,-0.6705,0.0,0.308,0.692,95.04,1076217.0
2016-10-07,-0.6705,0.0,0.308,0.692,94.7,813191.0
2016-10-10,-0.6705,0.0,0.308,0.692,105.21,3583497.0
2016-10-11,-0.6705,0.0,0.308,0.692,104.84,1946823.0
2016-10-12,-0.6705,0.0,0.308,0.692,104.54,1361390.0
2016-10-13,-0.6705,0.0,0.308,0.692,103.53,1046559.0
2016-10-14,-0.6705,0.0,0.308,0.692,100.9,1556212.0
2016-10-17,-0.6705,0.0,0.308,0.692,100.47,1348081.0
2016-10-18,-0.6705,0.0,0.308,0.692,99.71,1034008.0
2016-10-19,-0.6705,0.0,0.308,0.692,103.2,1868785.0
2016-10-20,-0.6705,0.0,0.308,0.692,102.25,1098733.0
2016-10-21,-0.6705,0.0,0.308,0.692,102.24,1011183.0
2016-10-24,-0.6705,0.0,0.308,0.692,99.6,995145.0
2016-10-25,-0.6705,0.0,0.308,0.692,97.44,820960.0
2016-10-26,-0.6705,0.0,0.308,0.692,96.05,1276804.0
2016-10-27,-0.6705,0.0,0.308,0.692,96.78,1402640.0
2016-10-28,-0.6705,0.0,0.308,0.692,93.99,837608.0
2016-10-31,-0.6705,0.0,0.308,0.692,91.29,1352008.0
2016-11-01,-0.6705,0.0,0.308,0.692,91.81,764731.0
2016-11-02,-0.6705,0.0,0.308,0.692,91.28,904848.0
2016-11-03,-0.6705,0.0,0.308,0.692,92.56,921950.0
2016-11-04,-0.6705,0.0,0.308,0.692,91.69,1190141.0
2016-11-07,-0.6705,0.0,0.308,0.692,93.96,1616426.0
2016-11-08,-0.6705,0.0,0.308,0.692,93.74,2051393.0
2016-11-09,-0.6705,0.0,0.308,0.692,98.16,1984587.0
2016-11-10,-0.6705,0.0,0.308,0.692,97.37,1270058.0
2016-11-11,-0.6705,0.0,0.308,0.692,95.49,732489.0
2016-11-14,-0.6705,0.0,0.308,0.692,94.32,1124406.0
2016-11-15,-0.6705,0.0,0.308,0.692,96.66,1149788.0
2016-11-16,-0.6705,0.0,0.308,0.692,97.59,973072.0
2016-11-17,-0.6705,0.0,0.308,0.692,97.92,1827627.0
2016-11-18,-0.6705,0.0,0.308,0.692,97.1,941593.0
2016-11-21,-0.6705,0.0,0.308,0.692,100.46,1323633.0
2016-11-22,-0.6705,0.0,0.308,0.692,99.2,1022391.0
2016-11-23,-0.6705,0.0,0.308,0.692,100.77,923785.0
2016-11-25,-0.6705,0.0,0.308,0.692,99.44,456226.0
2016-11-28,-0.6705,0.0,0.308,0.692,96.75,1228417.0
2016-11-29,-0.6705,0.0,0.308,0.692,95.4,1566544.0
2016-11-30,-0.6705,0.0,0.308,0.692,107.85,7379400.0
2016-12-01,-0.6705,0.0,0.308,0.692,110.0,2788474.0
2016-12-02,-0.6705,0.0,0.308,0.692,108.14,1861628.0
2016-12-05,-0.6705,0.0,0.308,0.692,106.93,1413429.0
2016-12-06,-0.6705,0.0,0.308,0.692,106.29,1164826.0
2016-12-07,-0.6705,0.0,0.308,0.692,105.39,971361.0
2016-12-08,-0.6705,0.0,0.308,0.692,107.26,778854.0
2016-12-09,-0.6705,0.0,0.308,0.692,106.04,933374.0
2016-12-12,-0.6705,0.0,0.308,0.692,104.99,1831512.0
2016-12-13,-0.6705,0.0,0.308,0.692,105.28,1486631.0
2016-12-14,-0.6705,0.0,0.308,0.692,101.51,1591999.0
2016-12-15,-0.6705,0.0,0.308,0.692,101.18,9153543.0
2016-12-16,-0.6705,0.0,0.308,0.692,101.95,1994309.0
2016-12-19,0.0,0.0,1.0,0.0,105.25,2146674.0
2016-12-20,0.0,0.0,1.0,0.0,102.66,1311147.0
2016-12-21,0.0,0.0,1.0,0.0,101.45,1422899.0
2016-12-22,0.0,0.0,1.0,0.0,102.73,872573.0
2016-12-23,0.0,0.0,1.0,0.0,102.93,1168042.0
2016-12-27,0.0,0.0,1.0,0.0,103.85,628102.0
2016-12-28,0.0,0.0,1.0,0.0,102.94,948012.0
2016-12-29,0.0,0.0,1.0,0.0,102.05,839133.0
2016-12-30,0.0,0.0,1.0,0.0,101.06,783003.0
2017-01-03,0.0,0.0,1.0,0.0,103.25,1287520.0
2017-01-04,0.0,0.0,1.0,0.0,103.57,1251025.0
2017-01-05,0.0,0.0,1.0,0.0,103.67,1053649.0
2017-01-06,0.0,0.0,1.0,0.0,103.66,1011976.0
2017-01-09,0.9993,0.133,0.843,0.024,101.43,658567.0
2017-01-10,0.9993,0.133,0.843,0.024,102.71,984331.0
2017-01-11,0.9993,0.133,0.843,0.024,103.91,1204074.0
2017-01-12,0.9993,0.133,0.843,0.024,103.57,1218281.0
2017-01-13,0.9993,0.133,0.843,0.024,101.36,1844879.0
2017-01-17,0.9993,0.133,0.843,0.024,100.44,1382969.0
2017-01-18,0.9993,0.133,0.843,0.024,100.52,811599.0
2017-01-19,0.9993,0.133,0.843,0.024,102.26,1098135.0
2017-01-20,0.9993,0.133,0.843,0.024,103.11,901804.0
2017-01-23,0.9993,0.133,0.843,0.024,102.19,706389.0
2017-01-24,0.9993,0.133,0.843,0.024,103.74,812979.0
2017-01-25,0.9993,0.133,0.843,0.024,105.12,1291522.0
2017-01-26,0.9993,0.133,0.843,0.024,106.7,1475928.0
2017-01-27,0.9993,0.133,0.843,0.024,106.68,660457.0
2017-01-30,0.9993,0.133,0.843,0.024,102.5,1513210.0
2017-01-31,0.9993,0.133,0.843,0.024,105.17,2493061.0
2017-02-01,0.9993,0.133,0.843,0.024,105.76,1550691.0
2017-02-02,0.9993,0.133,0.843,0.024,104.63,1206823.0
2017-02-03,0.9993,0.133,0.843,0.024,104.42,1032732.0
2017-02-06,0.9993,0.133,0.843,0.024,105.44,1294756.0
2017-02-07,0.9993,0.133,0.843,0.024,100.12,2002731.0
2017-02-08,0.9993,0.133,0.843,0.024,100.56,2248577.0
2017-02-09,0.9993,0.133,0.843,0.024,103.93,1200842.0
2017-02-10,0.9993,0.133,0.843,0.024,104.79,1246286.0
2017-02-13,0.9993,0.133,0.843,0.024,104.3,1388454.0
2017-02-14,0.9993,0.133,0.843,0.024,107.68,1964787.0
2017-02-15,0.9993,0.133,0.843,0.024,111.84,3582936.0
2017-02-16,0.9993,0.133,0.843,0.024,109.01,1506923.0
2017-02-17,0.9993,0.133,0.843,0.024,107.63,1432171.0
2017-02-21,0.9993,0.133,0.843,0.024,106.84,1567211.0
2017-02-22,0.9993,0.133,0.843,0.024,102.03,2252662.0
2017-02-23,0.9993,0.133,0.843,0.024,100.96,2407959.0
2017-02-24,0.9993,0.133,0.843,0.024,100.41,1963147.0
2017-02-27,0.9993,0.133,0.843,0.024,101.65,1056212.0
2017-02-28,0.9993,0.133,0.843,0.024,100.86,913235.0
2017-03-01,0.9993,0.133,0.843,0.024,105.71,2284373.0
2017-03-02,0.9993,0.133,0.843,0.024,103.82,1113299.0
2017-03-03,0.9993,0.133,0.843,0.024,103.58,770183.0
2017-03-06,0.9993,0.133,0.843,0.024,103.96,1018839.0
2017-03-07,0.9993,0.133,0.843,0.024,104.58,1973849.0
2017-03-08,0.9993,0.133,0.843,0.024,99.76,1979449.0
2017-03-09,0.9993,0.133,0.843,0.024,101.48,1507791.0
2017-03-10,0.9993,0.133,0.843,0.024,101.46,1975404.0
2017-03-13,0.9993,0.133,0.843,0.024,101.255,1190326.0
2017-03-14,0.9993,0.133,0.843,0.024,98.35,2139151.0
2017-03-15,0.9993,0.133,0.843,0.024,102.92,2055116.0
2017-03-16,0.9993,0.133,0.843,0.024,103.44,1832105.0
2017-03-17,0.9993,0.133,0.843,0.024,104.69,2059975.0
2017-03-20,0.9993,0.133,0.843,0.024,103.71,1588236.0
2017-03-21,0.9993,0.133,0.843,0.024,102.12,1354635.0
2017-03-22,0.9993,0.133,0.843,0.024,101.17,1204593.0
2017-03-23,0.9993,0.133,0.843,0.024,99.6,1856444.0
2017-03-24,0.9993,0.133,0.843,0.024,99.73,1228729.0
2017-03-27,0.9993,0.133,0.843,0.024,98.94,1341286.0
2017-03-28,0.9993,0.133,0.843,0.024,101.23,2503807.0
2017-03-29,0.9993,0.133,0.843,0.024,103.16,1848887.0
2017-03-30,0.9993,0.133,0.843,0.024,102.67,1472871.0
2017-03-31,0.9993,0.133,0.843,0.024,103.715,1218659.0
2017-04-03,0.9993,0.133,0.843,0.024,104.08,956797.0
2017-04-04,0.9993,0.133,0.843,0.024,106.77,2099786.0
2017-04-05,0.9993,0.133,0.843,0.024,102.94,1834514.0
2017-04-06,0.9993,0.133,0.843,0.024,104.67,1138547.0
2017-04-07,0.9993,0.133,0.843,0.024,104.38,942918.0
2017-04-10,0.9993,0.133,0.843,0.024,104.62,805319.0
2017-04-11,0.9993,0.133,0.843,0.024,105.96,1522433.0
2017-04-12,0.9993,0.133,0.843,0.024,106.32,1905691.0
2017-04-13,0.9993,0.133,0.843,0.024,105.04,1502106.0
2017-04-17,0.9993,0.133,0.843,0.024,105.14,917282.0
2017-04-18,0.9993,0.133,0.843,0.024,103.16,970906.0
2017-04-19,0.9993,0.133,0.843,0.024,100.55,1461902.0
2017-04-20,0.9993,0.133,0.843,0.024,100.27,1274564.0
2017-04-21,0.9993,0.133,0.843,0.024,101.27,1983545.0
2017-04-24,0.9993,0.133,0.843,0.024,101.76,1691565.0
2017-04-25,0.9993,0.133,0.843,0.024,103.97,1247956.0
2017-04-26,0.9993,0.133,0.843,0.024,103.21,917832.0
2017-04-27,0.9993,0.133,0.843,0.024,100.45,1914037.0
2017-04-28,0.9993,0.133,0.843,0.024,99.84,1019115.0
2017-05-01,0.9993,0.133,0.843,0.024,98.96,1241017.0
2017-05-02,0.9993,0.133,0.843,0.024,98.38,1629268.0
2017-05-03,0.9993,0.133,0.843,0.024,100.28,2751890.0
2017-05-04,0.9993,0.133,0.843,0.024,95.21,3233267.0
2017-05-05,0.9993,0.133,0.843,0.024,99.65,1885659.0
2017-05-08,0.9993,0.133,0.843,0.024,100.62,1512722.0
2017-05-09,0.9993,0.133,0.843,0.024,99.62,1044011.0
2017-05-10,0.9993,0.133,0.843,0.024,102.38,1471917.0
2017-05-11,0.9993,0.133,0.843,0.024,101.38,1233410.0
2017-05-12,0.9993,0.133,0.843,0.024,101.9,1236988.0
2017-05-15,0.9993,0.133,0.843,0.024,103.28,990918.0
2017-05-16,0.9993,0.133,0.843,0.024,103.96,1227418.0
2017-05-17,0.9993,0.133,0.843,0.024,101.79,1137648.0
2017-05-18,0.9993,0.133,0.843,0.024,101.62,1039142.0
2017-05-19,0.9993,0.133,0.843,0.024,103.12,1328662.0
2017-05-22,0.9993,0.133,0.843,0.024,102.25,1083270.0
2017-05-23,0.9993,0.133,0.843,0.024,100.65,1152778.0
2017-05-24,0.9993,0.133,0.843,0.024,99.37,1352999.0
2017-05-25,0.9993,0.133,0.843,0.024,99.63,1538329.0
2017-05-26,0.9993,0.133,0.843,0.024,98.41,1363398.0
2017-05-30,0.9993,0.133,0.843,0.024,94.28,2086464.0
2017-05-31,0.9993,0.133,0.843,0.024,92.76,2544862.0
2017-06-01,0.9993,0.133,0.843,0.024,93.97,1206691.0
2017-06-02,0.9993,0.133,0.843,0.024,91.84,1481693.0
2017-06-05,0.9993,0.133,0.843,0.024,90.65,1224167.0
2017-06-06,0.9993,0.133,0.843,0.024,92.76,1422356.0
2017-06-07,0.9993,0.133,0.843,0.024,88.6,1430471.0
2017-06-08,0.9993,0.133,0.843,0.024,87.82,2166880.0
2017-06-09,0.4215,0.128,0.872,0.0,90.15,1430922.0
2017-06-12,0.5776,0.10966666666666665,0.8766666666666666,0.013666666666666667,90.66,2319056.0
2017-06-13,0.17,0.1145,0.7949999999999999,0.0905,92.44,1294194.0
2017-06-14,0.17,0.1145,0.7949999999999999,0.0905,89.4,1594199.0
2017-06-15,0.17,0.1145,0.7949999999999999,0.0905,85.87,2805487.0
2017-06-16,0.17,0.1145,0.7949999999999999,0.0905,84.87,2395985.0
2017-06-19,0.17,0.1145,0.7949999999999999,0.0905,85.89,1056077.0
2017-06-20,0.17,0.1145,0.7949999999999999,0.0905,87.04,2091289.0
2017-06-21,0.17,0.1145,0.7949999999999999,0.0905,86.75,2075300.0
2017-06-22,0.17,0.1145,0.7949999999999999,0.0905,85.98,1206501.0
2017-06-23,0.17,0.1145,0.7949999999999999,0.0905,88.4,2381072.0
2017-06-26,-0.0258,0.139,0.764,0.097,87.3,1218170.0
2017-06-27,-0.0258,0.139,0.764,0.097,87.99,1269039.0
2017-06-28,-0.0258,0.139,0.764,0.097,86.6,1245179.0
2017-06-29,-0.0258,0.139,0.764,0.097,87.29,1526073.0
2017-06-30,-0.0258,0.139,0.764,0.097,88.81,1619786.0
2017-07-03,-0.0258,0.139,0.764,0.097,90.35,723273.0
2017-07-05,-0.0258,0.139,0.764,0.097,88.49,1376029.0
2017-07-06,-0.0258,0.139,0.764,0.097,85.96,1536125.0
2017-07-07,-0.0258,0.139,0.764,0.097,86.09,1441705.0
2017-07-10,-0.0258,0.139,0.764,0.097,88.03,1236407.0
2017-07-11,-0.0258,0.139,0.764,0.097,88.62,862673.0
2017-07-12,-0.0258,0.139,0.764,0.097,88.11,982972.0
2017-07-13,-0.0258,0.139,0.764,0.097,89.42,811700.0
2017-07-14,-0.0258,0.139,0.764,0.097,90.48,890457.0
2017-07-17,-0.0258,0.139,0.764,0.097,90.47,1127630.0
2017-07-18,-0.0258,0.139,0.764,0.097,90.41,1241105.0
