,revenue,cost_without_depletion_and_amortization,operations_and_support_expense,selling_and_market_expense,research_and_development_expense,general_and_administrative_expense,depreciation_depletion_and_amortization,costs_and_expenses,operating_income_loss,interest_expense,nonoperating_income_expense,incomeloss_from_continuining_operations,income_tax_expense_benefit,income_loss_from_equity_method_investments,profit_loss,unnamed,net_income_loss,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_number_of_shares_outstanding_basic,weight_average_number_of_diluted_shares_outstanding,net_income_loss_attributable_to_redeemable_noncontrolling_interest,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2019-05-29,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,-0.0616,0.0,0.9855,0.0145,14060547.0,39.94
2019-05-30,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.5765,0.223,0.777,0.0,26451864.0,39.8
2019-05-31,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.6124,0.117,0.825,0.058,23209848.0,40.41
2019-06-01 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.6124,0.117,0.825,0.058,23209848.0,40.41
2019-06-02 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.6124,0.117,0.825,0.058,23209848.0,40.41
2019-06-03,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.6124,0.117,0.825,0.058,16605261.0,41.25
2019-06-04,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.6124,0.117,0.825,0.058,23432141.0,42.75
2019-06-05,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,28617446.0,45.0
2019-06-06,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,16403691.0,44.92
2019-06-07,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,12654670.0,44.16
2019-06-08 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,12654670.0,44.16
2019-06-09 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,12654670.0,44.16
2019-06-10,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,11618701.0,42.61
2019-06-11,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,9095044.0,42.45
2019-06-12,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.1621,0.247,0.569,0.184,5965250.0,42.17
2019-06-13,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9931,0.119,0.819,0.062,10201535.0,44.31
2019-06-14,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,-0.0277199999999999,0.0467999999999999,0.8892,0.0642,7902223.0,43.23
2019-06-15 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9581,0.149,0.815,0.036,7902223.0,43.23
2019-06-16 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.5151,0.0986666666666666,0.866,0.0353333333333333,7902223.0,43.23
2019-06-17,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.05704,0.0738,0.8452,0.081,6557589.0,43.78
2019-06-18,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.514325,0.06375,0.915,0.0212499999999999,7313980.0,43.86
2019-06-19,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,-0.8855,0.0,0.815,0.185,10331522.0,44.86
2019-06-20,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,-0.8855,0.0,0.815,0.185,9567367.0,43.86
2019-06-21,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,-0.8855,0.0,0.815,0.185,4977652.0,44.0
2019-06-22 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.975,0.148,0.798,0.054,4977652.0,44.0
2019-06-23 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.975,0.148,0.798,0.054,4977652.0,44.0
2019-06-24,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.975,0.148,0.798,0.054,6285053.0,43.09
2019-06-25,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.975,0.148,0.798,0.054,5755107.0,43.09
2019-06-26,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9577,0.13,0.87,0.0,8109056.0,42.5
2019-06-27,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9577,0.13,0.87,0.0,20155079.0,45.13
2019-06-28,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9652,0.129,0.806,0.065,28657233.0,46.38
2019-06-29 00:00:00,3099000000.0,1681000000.0,434000000.0,1040000000.0,409000000.0,423000000.0,146000000.0,4133000000.0,-1034000000.0,217000000.0,260000000.0,-991000000.0,19000000.0,-6000000.0,-1016000000.0,-4000000.0,-1012000000.0,-2.23,-2.26,453543000.0,453619000.0,0.0,1.0,0.111,0.846,0.042,0.9652,0.129,0.806,0.065,28657233.0,46.38
2019-06-30,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.9652,0.129,0.806,0.065,28657233.0,46.38
2019-07-01,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.9652,0.129,0.806,0.065,17840377.0,44.27
2019-07-02,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.9652,0.129,0.806,0.065,11881274.0,44.0
2019-07-03,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.9652,0.129,0.806,0.065,3380003.0,44.23
2019-07-04 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.168,0.062,0.938,0.0,3380003.0,44.23
2019-07-05,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,8239452.0,43.53
2019-07-06 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,8239452.0,43.53
2019-07-07 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,8239452.0,43.53
2019-07-08,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,9304101.0,42.95
2019-07-09,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,5251564.0,44.2
2019-07-10,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.5719,0.0,0.684,0.316,9747796.0,43.7
2019-07-11,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.0,0.047,0.916,0.038,8050856.0,43.99
2019-07-12,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.6028,0.567,0.433,0.0,8760526.0,43.99
2019-07-13 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.7427999999999999,0.2655,0.638,0.097,8760526.0,43.99
2019-07-14 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,8760526.0,43.99
2019-07-15,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5811160.0,44.53
2019-07-16,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5613321.0,44.13
2019-07-17,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5854149.0,43.62
2019-07-18,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.9182,0.148,0.816,0.036,4123715.0,43.71
2019-07-19,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-20 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-21 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-22,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,3822276.0,43.69
2019-07-23,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,5111090.0,43.36
2019-07-24,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,3775677.0,43.76
2019-07-25,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.1379,0.0,0.929,0.071,4411991.0,43.4
2019-07-26,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,-0.1379,0.0,0.929,0.071,7598828.0,44.52
2019-07-27 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.17598,0.122,0.8294,0.0484,7598828.0,44.52
2019-07-28 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.1004999999999999,0.157,0.706,0.137,7598828.0,44.52
2019-07-29,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,8652204.0,43.88
2019-07-30,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,7686392.0,42.59
2019-07-31,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,5970774.0,42.14
2019-08-01,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.5106,0.231,0.769,0.0,7349740.0,41.31
2019-08-02,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.41592,0.1652,0.7776,0.0571999999999999,8225727.0,40.4
2019-08-03 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.1381333333333333,0.0489999999999999,0.951,0.0,8225727.0,40.4
2019-08-04 00:00:00,3166000000.0,1740000000.0,864000000.0,1222000000.0,3064000000.0,1638000000.0,123000000.0,8651000000.0,-5485000000.0,151000000.0,398000000.0,-5238000000.0,-2000000.0,-10000000.0,-5246000000.0,-4000000.0,-5236000000.0,-4.72,-4.72,1110704000.0,1110704000.0,-10000000.0,1.0,0.115,0.86,0.026,0.1381333333333333,0.0489999999999999,0.951,0.0,8225727.0,40.4
